02:11:54.9852 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency best_fit
02:11:54.9853 [INFO] uart5: [virt: 4.54s (+13.6ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency best_fit
02:11:54.9868 [INFO] uart5: [output] Begin synthetic workload!
02:11:54.9869 [INFO] uart5: [virt:  4.54s (+0.2ms)] Begin synthetic workload!
02:11:54.9892 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 17411, 'allocation': true}
02:11:57.4471 [INFO] uart5: [virt:  4.72s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 432064, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 12098, 'allocation': false}
02:11:57.4693 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 432576, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:57.4694 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 432576, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:57.4885 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 432576, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:11:57.4886 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 432576, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:11:57.5076 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433088, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5715, 'allocation': true}
02:11:57.5078 [INFO] uart5: [virt:  4.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433088, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5715, 'allocation': true}
02:11:57.5266 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433088, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 9421, 'allocation': false}
02:11:57.5268 [INFO] uart5: [virt:  4.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433088, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 9421, 'allocation': false}
02:11:57.5458 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433104, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5728, 'allocation': true}
02:11:57.5459 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433104, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5728, 'allocation': true}
02:11:57.5598 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433104, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:57.5599 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433104, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:57.5737 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433120, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5522, 'allocation': true}
02:11:57.5738 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433120, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5522, 'allocation': true}
02:11:57.5907 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433120, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:57.5908 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433120, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:57.6057 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 461792, 'bytes in-use': 28672, 'obj-in-use': 7, 'instruction count': 22067, 'allocation': true}
02:11:57.6058 [INFO] uart5: [virt:  4.73s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 461792, 'bytes in-use': 28672, 'obj-in-use': 7, 'instruction count': 22067, 'allocation': true}
02:11:57.6232 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465888, 'bytes in-use': 32768, 'obj-in-use': 8, 'instruction count': 3945, 'allocation': true}
02:11:57.6233 [INFO] uart5: [virt:  4.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465888, 'bytes in-use': 32768, 'obj-in-use': 8, 'instruction count': 3945, 'allocation': true}
02:11:57.6398 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465888, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 10888, 'allocation': false}
02:11:57.6399 [INFO] uart5: [virt:  4.73s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465888, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 10888, 'allocation': false}
02:11:57.6584 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 469984, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 7746, 'allocation': true}
02:11:57.6585 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 469984, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 7746, 'allocation': true}
02:11:57.6782 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470496, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 5289, 'allocation': true}
02:11:57.6782 [INFO] uart5: [virt:  4.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470496, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 5289, 'allocation': true}
02:11:57.6930 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470496, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1596, 'allocation': false}
02:11:57.6931 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470496, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1596, 'allocation': false}
02:11:57.7089 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470752, 'bytes in-use': 4864, 'obj-in-use': 3, 'instruction count': 4721, 'allocation': true}
02:11:57.7090 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470752, 'bytes in-use': 4864, 'obj-in-use': 3, 'instruction count': 4721, 'allocation': true}
02:11:57.7239 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470784, 'bytes in-use': 4896, 'obj-in-use': 4, 'instruction count': 5385, 'allocation': true}
02:11:57.7240 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470784, 'bytes in-use': 4896, 'obj-in-use': 4, 'instruction count': 5385, 'allocation': true}
02:11:57.7394 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470784, 'bytes in-use': 4384, 'obj-in-use': 3, 'instruction count': 1533, 'allocation': false}
02:11:57.7395 [INFO] uart5: [virt:  4.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470784, 'bytes in-use': 4384, 'obj-in-use': 3, 'instruction count': 1533, 'allocation': false}
02:11:57.7547 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 470800, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 5698, 'allocation': true}
02:11:57.7548 [INFO] uart5: [virt:  4.73s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 470800, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 5698, 'allocation': true}
02:11:57.7803 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4912, 'obj-in-use': 5, 'instruction count': 5249, 'allocation': true}
02:11:57.7804 [INFO] uart5: [virt:  4.74s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4912, 'obj-in-use': 5, 'instruction count': 5249, 'allocation': true}
02:11:57.8072 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 3240, 'allocation': false}
02:11:57.8073 [INFO] uart5: [virt: 4.75s (+10.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 3240, 'allocation': false}
02:11:57.8240 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4384, 'obj-in-use': 3, 'instruction count': 1520, 'allocation': false}
02:11:57.8240 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471312, 'bytes in-use': 4384, 'obj-in-use': 3, 'instruction count': 1520, 'allocation': false}
02:11:57.8465 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 5338, 'allocation': true}
02:11:57.8467 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4400, 'obj-in-use': 4, 'instruction count': 5338, 'allocation': true}
02:11:57.8650 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4144, 'obj-in-use': 3, 'instruction count': 1580, 'allocation': false}
02:11:57.8651 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4144, 'obj-in-use': 3, 'instruction count': 1580, 'allocation': false}
02:11:57.8830 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 2029, 'allocation': false}
02:11:57.8832 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 471328, 'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 2029, 'allocation': false}
02:11:57.9003 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 12304, 'obj-in-use': 4, 'instruction count': 11030, 'allocation': true}
02:11:57.9004 [INFO] uart5: [virt:  4.75s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 12304, 'obj-in-use': 4, 'instruction count': 11030, 'allocation': true}
02:11:57.9194 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 1500, 'allocation': false}
02:11:57.9195 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 1500, 'allocation': false}
02:11:57.9385 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2900, 'allocation': false}
02:11:57.9386 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2900, 'allocation': false}
02:11:57.9577 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:57.9578 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479520, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:57.9764 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479536, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:57.9765 [INFO] uart5: [virt:  4.75s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479536, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:57.9952 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:11:57.9953 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:11:58.0141 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479568, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5523, 'allocation': true}
02:11:58.0142 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479568, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5523, 'allocation': true}
02:11:58.0299 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479568, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.0300 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479568, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.0485 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 479584, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:58.0487 [INFO] uart5: [virt:  4.75s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 479584, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:58.0676 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 7776, 'allocation': true}
02:11:58.0678 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 7776, 'allocation': true}
02:11:58.0833 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1500, 'allocation': false}
02:11:58.0835 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1500, 'allocation': false}
02:11:58.1026 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.1027 [INFO] uart5: [virt:  4.75s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 483680, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.1215 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 484192, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:58.1216 [INFO] uart5: [virt:  4.75s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 484192, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:58.1408 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 500576, 'bytes in-use': 16896, 'obj-in-use': 5, 'instruction count': 17584, 'allocation': true}
02:11:58.1409 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 500576, 'bytes in-use': 16896, 'obj-in-use': 5, 'instruction count': 17584, 'allocation': true}
02:11:58.1608 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 500576, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 8058, 'allocation': false}
02:11:58.1609 [INFO] uart5: [virt:  4.76s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 500576, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 8058, 'allocation': false}
02:11:58.1796 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501600, 'bytes in-use': 1536, 'obj-in-use': 2, 'instruction count': 5247, 'allocation': true}
02:11:58.1797 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501600, 'bytes in-use': 1536, 'obj-in-use': 2, 'instruction count': 5247, 'allocation': true}
02:11:58.1987 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1664, 'obj-in-use': 3, 'instruction count': 6898, 'allocation': true}
02:11:58.1988 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1664, 'obj-in-use': 3, 'instruction count': 6898, 'allocation': true}
02:11:58.2174 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1536, 'obj-in-use': 2, 'instruction count': 3493, 'allocation': false}
02:11:58.2175 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1536, 'obj-in-use': 2, 'instruction count': 3493, 'allocation': false}
02:11:58.2374 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2763, 'allocation': false}
02:11:58.2375 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501728, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2763, 'allocation': false}
02:11:58.2587 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 1040, 'obj-in-use': 2, 'instruction count': 5700, 'allocation': true}
02:11:58.2588 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 1040, 'obj-in-use': 2, 'instruction count': 5700, 'allocation': true}
02:11:58.2744 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1483, 'allocation': false}
02:11:58.2745 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1483, 'allocation': false}
02:11:58.2937 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:58.2939 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 501744, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:11:58.3133 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 502768, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 6196, 'allocation': true}
02:11:58.3134 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 502768, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 6196, 'allocation': true}
02:11:58.3332 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 502768, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1521, 'allocation': false}
02:11:58.3333 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 502768, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1521, 'allocation': false}
02:11:58.3516 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 503792, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 5948, 'allocation': true}
02:11:58.3516 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 503792, 'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 5948, 'allocation': true}
02:11:58.3709 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 5120, 'obj-in-use': 2, 'instruction count': 7776, 'allocation': true}
02:11:58.3710 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 5120, 'obj-in-use': 2, 'instruction count': 7776, 'allocation': true}
02:11:58.3892 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 17336, 'allocation': false}
02:11:58.3893 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 17336, 'allocation': false}
02:11:58.4077 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.4078 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 507888, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.4267 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508400, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:58.4268 [INFO] uart5: [virt:  4.76s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508400, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:11:58.4463 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508400, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:11:58.4464 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508400, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:11:58.4621 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508432, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5729, 'allocation': true}
02:11:58.4622 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508432, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5729, 'allocation': true}
02:11:58.4788 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508432, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.4790 [INFO] uart5: [virt:  4.76s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508432, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.4960 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508464, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5523, 'allocation': true}
02:11:58.4961 [INFO] uart5: [virt:  4.77s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508464, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 5523, 'allocation': true}
02:11:58.5158 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508464, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.5159 [INFO] uart5: [virt:  4.77s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508464, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:11:58.5360 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508976, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5349, 'allocation': true}
02:11:58.5361 [INFO] uart5: [virt:  4.77s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508976, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5349, 'allocation': true}
02:11:58.5670 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 508976, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:11:58.5671 [INFO] uart5: [virt: 4.78s (+10.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 508976, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:11:58.5869 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 509008, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 4985, 'allocation': true}
02:11:58.5870 [INFO] uart5: [virt:  4.78s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 509008, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 4985, 'allocation': true}
02:11:58.6074 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 509008, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:11:58.6075 [INFO] uart5: [virt:  4.78s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 509008, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:11:58.6282 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 509024, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:58.6283 [INFO] uart5: [virt:  4.78s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 509024, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:11:58.6455 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 509024, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:11:58.6456 [INFO] uart5: [virt:  4.78s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 509024, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:11:58.6676 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 513120, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:11:58.6677 [INFO] uart5: [virt:  4.78s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 513120, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:11:58.6840 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 513120, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.6842 [INFO] uart5: [virt:  4.78s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 513120, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1482, 'allocation': false}
02:11:58.7031 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 521312, 'bytes in-use': 8192, 'obj-in-use': 1, 'instruction count': 10998, 'allocation': true}
