02:12:28.8046 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 16 latency next_fit
02:12:28.8046 [INFO] uart5: [virt:  5.4s (+20.2ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 16 latency next_fit
02:12:28.8059 [INFO] uart5: [output] Begin synthetic workload!
02:12:28.8060 [INFO] uart5: [virt:   5.4s (+0.2ms)] Begin synthetic workload!
02:12:28.8170 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427531, 'allocation': true}
02:13:11.9832 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.0651 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.0653 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.1563 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.1566 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.2471 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.2472 [INFO] uart5: [virt:  6.12s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.3293 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.3294 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.3986 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.3987 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.4749 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.4750 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.5515 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.5516 [INFO] uart5: [virt:  6.12s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:12.6133 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2245680, 'bytes in-use': 1763344, 'obj-in-use': 820, 'instruction count': 499003, 'allocation': true}
02:13:12.6134 [INFO] uart5: [virt:  6.12s (+0.3ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2245680, 'bytes in-use': 1763344, 'obj-in-use': 820, 'instruction count': 499003, 'allocation': true}
02:13:12.6289 [INFO] uart5: [output] malloc failed: AllocFailed
02:13:12.6290 [INFO] uart5: [virt:  6.12s (+0.2ms)] malloc failed: AllocFailed
02:13:12.7002 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2246192, 'bytes in-use': 1763856, 'obj-in-use': 821, 'instruction count': 1631, 'allocation': true}
02:13:12.7003 [INFO] uart5: [virt:  6.12s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2246192, 'bytes in-use': 1763856, 'obj-in-use': 821, 'instruction count': 1631, 'allocation': true}
02:13:12.7757 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 1024 bytes available).>>[0m
02:13:12.7784 [INFO] uart5: [virt:  6.12s (+0.4ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 1024 bytes available).>>[0m
02:13:12.8568 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 1024 bytes available).>>[0m
02:13:12.8570 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 1024 bytes available).>>[0m
02:13:12.9353 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 512 bytes available).>>[0m
02:13:12.9354 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 512 bytes available).>>[0m
02:13:13.0202 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.0203 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.0925 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.0926 [INFO] uart5: [virt:  6.12s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.1744 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 3312 bytes available).>>[0m
02:13:13.1744 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 3312 bytes available).>>[0m
02:13:13.2562 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.2563 [INFO] uart5: [virt:  6.12s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.3333 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.3335 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.4256 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.4259 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.5137 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.5139 [INFO] uart5: [virt:  6.12s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.5998 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.5998 [INFO] uart5: [virt:  6.12s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.6772 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.6773 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.7558 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.7559 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.8343 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.8344 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.9143 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.9144 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.9875 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:13.9911 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.0575 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.0576 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.1288 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.1290 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.2058 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.2059 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.2830 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.2831 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.3632 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.3633 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.4522 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.4523 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (7 * 4096 bytes needed, 0 bytes available).>>[0m
02:13:14.5238 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2246192, 'bytes in-use': 1763856, 'obj-in-use': 821, 'instruction count': 503160, 'allocation': true}
02:13:14.5239 [INFO] uart5: [virt:  6.13s (+0.3ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2246192, 'bytes in-use': 1763856, 'obj-in-use': 821, 'instruction count': 503160, 'allocation': true}
02:13:14.5363 [INFO] uart5: [output] malloc failed: AllocFailed
02:13:14.5364 [INFO] uart5: [virt:  6.13s (+0.2ms)] malloc failed: AllocFailed
02:13:14.6063 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2246224, 'bytes in-use': 1763888, 'obj-in-use': 822, 'instruction count': 1626, 'allocation': true}
02:13:14.6063 [INFO] uart5: [virt:  6.13s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2246224, 'bytes in-use': 1763888, 'obj-in-use': 822, 'instruction count': 1626, 'allocation': true}
02:13:14.6749 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2246240, 'bytes in-use': 1763904, 'obj-in-use': 823, 'instruction count': 1599, 'allocation': true}
02:13:14.6751 [INFO] uart5: [virt:  6.13s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2246240, 'bytes in-use': 1763904, 'obj-in-use': 823, 'instruction count': 1599, 'allocation': true}
02:13:14.7545 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2246240, 'bytes in-use': 1759808, 'obj-in-use': 822, 'instruction count': 1660, 'allocation': false}
02:13:14.7546 [INFO] uart5: [virt:  6.13s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2246240, 'bytes in-use': 1759808, 'obj-in-use': 822, 'instruction count': 1660, 'allocation': false}
02:13:14.8629 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 1024 bytes needed, 976 bytes available).>>[0m
02:13:14.8630 [INFO] uart5: [virt:  6.13s (+0.4ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 1024 bytes needed, 976 bytes available).>>[0m
02:13:14.9450 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 2247264, 'bytes in-use': 1760832, 'obj-in-use': 823, 'instruction count': 25432, 'allocation': true}
02:13:14.9451 [INFO] uart5: [virt:  6.13s (+0.4ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 2247264, 'bytes in-use': 1760832, 'obj-in-use': 823, 'instruction count': 25432, 'allocation': true}
02:13:15.0310 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.0311 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.1073 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 512 bytes available).>>[0m
02:13:15.1073 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 512 bytes available).>>[0m
02:13:15.1857 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.1858 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.2648 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.2649 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.3533 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 3312 bytes available).>>[0m
02:13:15.3534 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 3312 bytes available).>>[0m
02:13:15.4326 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.4327 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.5106 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.5107 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.5908 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.5909 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.6611 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.6612 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.7416 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.7417 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.8194 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.8196 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.8922 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.8923 [INFO] uart5: [virt:  6.13s (+0.2ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.9730 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:15.9731 [INFO] uart5: [virt:  6.13s (+0.3ms)] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
02:13:16.0513 [INFO] uart5: [output] [0m[30;1m<<[0m[32mseL4(CPU 0)[0m[30;1m [decodeUntypedInvocation/209 T0x801bf700 "" @160fe]: Untyped Retype: Insufficient memory (1 * 16384 bytes needed, 0 bytes available).>>[0m
